celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	gene_ID	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
Neuron progenitor cells	9.5	Hoxd4	13	0.0927668895325132	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000101174	Homeobox	0.871130450209804	0.146	0.008	0	0.72108873039948	0.146	0.025	1.7054080302788e-175
Neuron progenitor cells	9.5	Pou3f2	3	0.0523772029553906	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000095139	Pou	1.03667972287651	0.272	0.197	1.19401652886544e-39	0.57561586477967	0.272	0.132	3.55033807502077e-72
Neuron progenitor cells	9.5	Rarb	13	0.05001842554301	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000017491	THR-like	0.882733411345441	0.165	0.134	4.67103574727409e-07	0.676200622199363	0.165	0.069	1.72220732877558e-57
Neuron progenitor cells	9.5	Rorb	5	0.0353657608208084	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000036192	THR-like	0.997221744815986	0.164	0.072	1.52740635734847e-61	0.587137607771642	0.164	0.069	3.05679719921475e-54
Neuron progenitor cells	9.5	Pax3	11	-0.0394926535309776	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000004872	PAX	1.05023014542536	0.369	0.367	4.19377859866125e-15	0.486738206949518	0.369	0.282	2.77904146949433e-21
Neuron progenitor cells	9.5	Zeb1	16	-0.0744011130416035	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000024238	zf-C2H2	0.894792754327993	0.751	0.813	3.82794329961405e-189	0.560028265076469	0.751	0.614	2.31151931884003e-111
Neuron progenitor cells	9.5	Prox1	7	-0.0882548340572905	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000010175	HPD	0.837068456625223	0.196	0.172	1.18775612513815e-06	0.586472377605889	0.196	0.08	2.62082324536274e-70
Neuron progenitor cells	9.5	Aff3	18	-0.112968451457905	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000037138	AF-4	0.808255277018918	0.635	0.866	1.59765731008189e-33	0.584203391865207	0.635	0.519	9.58054595107463e-67
Neuron progenitor cells	9.5	Baz2b	7	-0.162122493637797	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000026987	MBD	0.892503623697596	0.801	0.928	1.58000546509197e-233	0.48531613195899	0.801	0.675	6.23016036645699e-100
Neuron progenitor cells	9.5	Neurod1	7	-0.186835391436841	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000034701	bHLH	0.862047892550396	0.133	0.001	0	0.4841428474487	0.133	0.033	8.22519923915197e-99
Neuron progenitor cells	9.5	Ncoa1	12	-0.213664871812752	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000020647	bHLH	1.02331417754237	0.315	0.313	8.65953239098208e-15	0.353310532485704	0.315	0.239	4.33238915540926e-16
Neuron progenitor cells	9.5	Tshz1	14	-0.246146791987759	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000046982	zf-C2H2	0.97298695685506	0.179	0.081	9.45633182158335e-66	0.358633385101521	0.179	0.116	3.88660899930325e-15
Neuron progenitor cells	9.5	Zfpm2	9	-0.249658535255897	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000022306	zf-C2H2	0.736858435416557	0.126	0.098	6.95301034482928e-05	0.513006319484524	0.126	0.066	7.24941076473217e-23
Neuron progenitor cells	9.5	Zhx3	5	-0.345717546753663	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000035877	Homeobox	0.689203376516715	0.14	0.098	1.44934693205686e-12	0.461293084354716	0.14	0.052	2.80536581191927e-57
Neuron progenitor cells	9.5	Tet2	8	-0.389383191092543	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000040943	Others	0.85953929600668	0.203	0.172	4.99929653807406e-10	0.309781879083006	0.203	0.141	6.30861789779982e-13
Neuron progenitor cells	9.5	Foxn3	9	-0.417377231915704	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000033713	Fork_head	0.789690351340779	0.531	0.752	2.17265832228458e-11	0.332020104004819	0.531	0.439	9.49342512785531e-22
Neuron progenitor cells	9.5	Hoxd3	9	-0.443479472064161	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000079277	Homeobox	0.546424149181203	0.108	0.005	0	0.471518367841955	0.108	0.015	2.60421132625555e-155
Neuron progenitor cells	9.5	Zmiz1	5	-0.461149406601014	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000007817	zf-MIZ	0.611922170317683	0.514	0.714	1.41180238502921e-08	0.412494502089087	0.514	0.406	5.43109729340496e-39
Neuron progenitor cells	9.5	Zbtb20	11	-0.521015834483499	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000022708	ZBTB	0.715472321000425	0.609	0.683	1.91647543932953e-65	0.291428796805549	0.609	0.512	6.79204745990623e-28
Neuron progenitor cells	9.5	Sox11	10	-0.567928525062202	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000063632	HMG	0.619103124243427	0.611	0.871	5.31612293284298e-19	0.314905741438296	0.611	0.518	4.92558540096547e-29
Neuron progenitor cells	9.5	Tcf12	5	-0.624526245023012	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000032228	bHLH	0.698831907157461	0.874	0.97	2.4970672617055e-240	0.212562369507419	0.874	0.846	1.51271017304924e-25
Neuron progenitor cells	9.5	Klf12	14	-0.678905336878763	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000072294	zf-C2H2	0.514133239463016	0.327	0.568	1.65104800104315e-13	0.288438840498689	0.327	0.279	7.66023209831572e-05
Neuron progenitor cells	9.5	Zeb2	10	-0.71605186689192	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000026872	zf-C2H2	0.558336535596951	0.705	0.921	4.02386517470553e-25	0.226684969561814	0.705	0.666	2.03759305059558e-10
Neuron progenitor cells	9.5	Pbx3	15	-0.747623746811048	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000038718	Homeobox	0.53264796348373	0.725	0.938	2.51230705732264e-24	0.216372346552678	0.725	0.717	9.01096911041954e-06
Neuron progenitor cells	9.5	Rbpj	3	-0.809654235021558	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000039191	CSL	0.315551643632944	0.336	0.616	1.34495328619414e-16	0.307198274251258	0.336	0.259	2.25266788901785e-16
Neuron progenitor cells	9.5	Sox4	13	-0.831537913203372	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000076431	HMG	0.313494686215439	0.215	0.526	4.99013138167996e-71	0.289550619688931	0.215	0.162	1.19430656696474e-07
Neuron progenitor cells	9.5	Rere	13	-0.865062201168645	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000039852	zf-GATA	0.350141448849411	0.894	0.98	1.56160185345074e-94	0.235982703646262	0.894	0.851	3.30230566636902e-47
Neuron progenitor cells	9.5	Atf6	4	-0.891131276790416	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000026663	TF_bZIP	0.370016978647894	0.209	0.482	1.00340654210677e-52	0.200075326165666	0.209	0.168	0.0035002270366101
Neuron progenitor cells	9.5	Aff4	3	-0.896286959596345	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000049470	AF-4	0.238316450835059	0.429	0.75	1.50512189464602e-10	0.283398220942491	0.429	0.337	4.385356303031e-20
Neuron progenitor cells	9.5	Tead1	10	-0.961401516371483	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000055320	TEA	0.329802176234112	0.686	0.925	2.27156157325147e-09	0.165814643968974	0.686	0.676	3.41699372836519e-05
Neuron progenitor cells	9.5	Nr6a1	3	-0.973799975214393	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000063972	GCNF-like	0.0558337058561906	0.743	0.983	4.6652713763921e-05	0.337691759639514	0.743	0.664	1.28904970368175e-43
Neuron progenitor cells	9.5	2610008E11Rik	4	-0.977081138980891	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000060301	zf-C2H2	0.201643773402605	0.12	0.356	1.1759271456562e-72	0.237629721440008	0.12	0.078	6.84808686911685e-08
Neuron progenitor cells	9.5	Arid1b	5	-0.986709134032173	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000069729	ARID	0.302398488751909	0.652	0.873	4.26715105321296e-11	0.162089718134486	0.652	0.603	7.93838909460211e-11
Neuron progenitor cells	9.5	E2f1	2	-1.00459627967533	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000027490	E2F	0.192535031996811	0.136	0.366	1.68650520720265e-64	0.219789154161855	0.136	0.091	2.04100707444047e-07
Neuron progenitor cells	9.5	Baz2a	5	-1.18069242714333	E9.5:Neuron progenitor cells_E8.5b:Forebrain/midbrain	0.608129993395027	ENSMUSG00000040054	MBD	0.0451547314069816	0.132	0.381	1.21333310104219e-76	0.16500199737015	0.132	0.097	0.00151311042102859
Olfactory epithelium	9.5	Mecom	14	2.9334834286643	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000027684	zf-C2H2	2.44769804152377	0.724	0.305	1.82446360092335e-261	1.96652378669693	0.724	0.167	0
Olfactory epithelium	9.5	Nfib	12	1.37748843624903	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000008575	CTF/NFI	1.72147074687932	0.442	0.14	4.49850162018291e-146	1.12228466376425	0.442	0.136	1.11199183351474e-114
Olfactory epithelium	9.5	Tox	16	0.750712458896409	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000041272	HMG	1.590147973235	0.467	0.288	2.02764544945286e-65	0.653652339704011	0.467	0.218	1.34777102947102e-53
Olfactory epithelium	9.5	Zfhx4	17	0.242039425800382	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000025255	Homeobox	0.569877258825521	0.755	0.784	2.29441410092928e-36	1.00196677806731	0.755	0.327	2.24563322492309e-163
Olfactory epithelium	9.5	Pax3	11	0.215363501781099	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000004872	PAX	0.250557070827671	0.265	0.451	1.15173326207631e-06	1.23221259558814	0.265	0.062	7.76373371459481e-88
Olfactory epithelium	9.5	Prdm16	12	0.209124431061241	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000039410	zf-C2H2	0.929548669389785	0.167	0.07	9.41779778457084e-24	0.685029857151994	0.167	0.042	8.02182893546373e-47
Olfactory epithelium	9.5	Bcl11a	9	0.179299064789714	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000000861	zf-C2H2	0.906147211183779	0.163	0.009	2.07022815426881e-157	0.676408351054106	0.163	0.035	2.89464232924726e-55
Olfactory epithelium	9.5	Dach1	23	-0.122021897654733	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000055639	DACH	0.793932114528222	0.72	0.681	6.05340641850386e-47	0.490255974271271	0.72	0.444	3.79864966560214e-55
Olfactory epithelium	9.5	Tcf7l2	14	-0.127896029604608	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000024985	HMG	0.507159069497906	0.635	0.821	0.000795892849983873	0.713575359123106	0.635	0.416	2.10997310255762e-50
Olfactory epithelium	9.5	Dnajc1	7	-0.333449596449521	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000026740	MYB	0.878004994131124	0.618	0.784	2.05571113829519e-22	0.229801843153065	0.618	0.51	1.57568943597179e-06
Olfactory epithelium	9.5	Sox5	18	-0.379594473165608	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000041540	HMG	0.864600127881876	0.495	0.647	0.0399276035977501	0.198279693487083	0.495	0.398	0.00074776710516751
Olfactory epithelium	9.5	Cux1	10	-0.45774531705115	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000029705	CUT	0.741755888356952	0.705	0.893	1.76802239284134e-38	0.224753933243003	0.705	0.586	4.41581033201491e-09
Olfactory epithelium	9.5	Pbx3	15	-0.465956574401736	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000038718	Homeobox	0.329061674106304	0.796	0.945	6.61170455732616e-08	0.546353725979943	0.796	0.578	5.84306835462305e-51
Olfactory epithelium	9.5	Satb2	4	-0.52659072502557	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000038331	CUT	0.474329270033625	0.139	0.283	8.5644135923347e-07	0.375040645788475	0.139	0.078	1.34172791633135e-05
Olfactory epithelium	9.5	Zfhx3	14	-0.589282682479427	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000038872	Homeobox	0.609964946862404	0.681	0.826	6.44741362024352e-30	0.209526303755962	0.681	0.592	1.28573874714973e-05
Olfactory epithelium	9.5	Six1	8	-0.598443930031975	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000051367	Homeobox	0.276869142206447	0.138	0.36	2.01481371884621e-20	0.46677973015835	0.138	0.045	1.94564048859789e-24
Olfactory epithelium	9.5	Satb1	3	-0.715268580058832	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000023927	CUT	0.406113442865942	0.175	0.412	1.93452120758852e-16	0.256843145566134	0.175	0.118	0.0391731854493047
Olfactory epithelium	9.5	Sp4	4	-0.75103660549225	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000025323	zf-C2H2	0.359982502626306	0.221	0.472	2.59452494697969e-13	0.260911529124319	0.221	0.146	0.000200918033582939
Olfactory epithelium	9.5	Zfp800	5	-0.840224335826769	E9.5:Olfactory epithelium_E8.5b:Placodal area	0.978064528064528	ENSMUSG00000039841	zf-C2H2	0.282591380803747	0.14	0.365	3.00017495871115e-20	0.241042017752562	0.14	0.089	0.033086725298362
Osteoblast progenitors A	9.5	Rarb	13	2.03466152466884	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000017491	THR-like	2.01045349069838	0.516	0.109	0	1.42311405181879	0.516	0.116	0
Osteoblast progenitors A	9.5	Alx1	6	1.64677899698856	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000036602	Homeobox	1.42700771817439	0.373	0.178	1.11109774440422e-140	1.46804656868325	0.373	0.034	0
Osteoblast progenitors A	9.5	Bnc2	13	1.34386074102403	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000028487	zf-C2H2	2.23674945839137	0.575	0.097	0	0.767444699302099	0.575	0.26	2.54719020896072e-196
Osteoblast progenitors A	9.5	Foxp2	16	1.10798609167162	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000029563	Fork_head	2.28219777046226	0.706	0.28	0	0.562066177336098	0.706	0.557	1.1632838814789e-74
Osteoblast progenitors A	9.5	Alx4	2	1.00516601647072	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000040310	Homeobox	1.1552866339104	0.33	0.03	0	1.13924119595429	0.33	0.011	0
Osteoblast progenitors A	9.5	Tox	16	0.851317094550089	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000041272	HMG	1.88712221430897	0.47	0.187	7.08244087099687e-261	0.597030708981924	0.47	0.266	1.29228805368299e-83
Osteoblast progenitors A	9.5	Foxp1	16	0.541207696895579	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000030067	Fork_head	1.65463070740555	0.639	0.56	1.50433244067853e-215	0.496924761877241	0.639	0.464	4.22991839983441e-70
Osteoblast progenitors A	9.5	Dach1	23	0.435655434175722	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000055639	DACH	1.93262951280584	0.647	0.42	2.93206026006893e-281	0.255215855400214	0.647	0.522	1.52874315461195e-30
Osteoblast progenitors A	9.5	Gli2	9	0.364176255260384	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000048402	zf-C2H2	1.1264414777279	0.456	0.478	6.5083710852633e-42	0.669701207516675	0.456	0.233	4.0688214385121e-114
Osteoblast progenitors A	9.5	Zbtb16	11	0.29893899681501	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000066687	ZBTB	1.26986819464133	0.418	0.34	3.09939373121655e-67	0.536818632128933	0.418	0.242	5.02436933571476e-70
Osteoblast progenitors A	9.5	Zfhx4	17	0.1653127645651	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000025255	Homeobox	0.990614178998922	0.728	0.709	1.67123741220287e-205	0.597795741024805	0.728	0.475	4.30110391277059e-149
Osteoblast progenitors A	9.5	Pbx1	21	0.135116208972572	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000052534	Homeobox	1.34889226731137	0.897	0.926	0	0.366584046984311	0.897	0.791	5.74599060672317e-85
Osteoblast progenitors A	9.5	Foxp4	6	0.0942621266967373	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000023991	Fork_head	0.970543171440534	0.439	0.57	5.1030458917527e-09	0.55555979048148	0.439	0.245	8.34857414416676e-84
Osteoblast progenitors A	9.5	Alx3	3	-0.00720188832303797	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000014603	Homeobox	0.660537540886292	0.162	0.026	8.33510481666243e-126	0.658816860273242	0.162	0.007	5.57990746296576e-253
Osteoblast progenitors A	9.5	Fli1	11	-0.0364865243116027	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000016087	ETS	1.54858655477328	0.498	0.206	3.03015565513549e-267	0.120289565170149	0.498	0.35	2.58026366174048e-20
Osteoblast progenitors A	9.5	Prrx1	14	-0.0561583345793918	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000026586	Homeobox	1.52635711896377	0.49	0.238	2.33066273946192e-217	0.11828895902129	0.49	0.33	1.88079790162148e-26
Osteoblast progenitors A	9.5	Pax7	5	-0.083068536037844	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000028736	PAX	0.331088790772954	0.119	0.268	9.46400354329289e-31	0.79279849549416	0.119	0.008	5.27080256161326e-165
Osteoblast progenitors A	9.5	Nr1d2	7	-0.262000117088018	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000021775	THR-like	1.24952647656571	0.366	0.156	1.49437803188085e-160	0.123068138166936	0.366	0.298	2.96138913593843e-05
Osteoblast progenitors A	9.5	Tcf7l1	11	-0.407436887838259	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000055799	HMG	0.784548161174327	0.624	0.824	1.24960237187503e-48	0.283064380384086	0.624	0.474	8.24965731746722e-40
Osteoblast progenitors A	9.5	Zfp827	6	-0.418606593266882	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000071064	zf-C2H2	0.783812032646463	0.333	0.3	1.55643658740842e-23	0.275018055250961	0.333	0.237	2.29196856106038e-19
Osteoblast progenitors A	9.5	Zeb1	16	-0.528464309677988	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000024238	zf-C2H2	0.86453258318829	0.62	0.602	5.64880337480792e-110	0.144739731058718	0.62	0.474	5.6928096646534e-27
Osteoblast progenitors A	9.5	Esrrg	7	-0.534239529042206	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000026610	ESR-like	0.704298828687469	0.13	0.031	7.78486621290861e-74	0.233517643636053	0.13	0.089	9.83980372911291e-06
Osteoblast progenitors A	9.5	Cux1	10	-0.659498671807762	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000029705	CUT	0.700571987720753	0.639	0.88	5.98337653229879e-39	0.140651957782921	0.639	0.565	7.56575234948121e-07
Osteoblast progenitors A	9.5	Smad3	7	-0.752646536900231	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000032402	MH1	0.555340508976063	0.292	0.499	1.48903952837694e-07	0.154419110152091	0.292	0.232	8.73877120126536e-05
Osteoblast progenitors A	9.5	Lin28b	10	-0.777603476934471	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000063804	CSD	0.43757750476769	0.663	0.944	0.000593621674658121	0.20395171822556	0.663	0.57	7.18024118430125e-15
Osteoblast progenitors A	9.5	Zfp36l1	11	-0.973381872476667	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000021127	zf-CCCH	0.233829213723726	0.206	0.527	1.76678071821245e-75	0.173875964168278	0.206	0.148	2.91092935203513e-07
Osteoblast progenitors A	9.5	E2f7	2	-1.0968244883423	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000020185	E2F	0.0817628203140973	0.136	0.398	4.47033039114812e-80	0.168632690098208	0.136	0.091	8.76038360974113e-07
Osteoblast progenitors A	9.5	Lrrfip2	3	-1.13024424741273	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000032497	LRRFIP	0.130222953283459	0.215	0.504	3.37911156369208e-57	0.115102961623075	0.215	0.163	0.000108078493465224
Osteoblast progenitors A	9.5	Bach2	12	-1.1398708613196	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000040270	TF_bZIP	0.147450186287663	0.563	0.862	4.34335346641646e-05	0.097783507206862	0.563	0.506	0.0145686035058466
Osteoblast progenitors A	9.5	Zfp64	2	-1.16070707339597	E9.5:Osteoblast progenitors A_E8.5b:Neural crest	0.390433612440191	ENSMUSG00000027551	zf-C2H2	0.120750803151282	0.113	0.382	1.39709576011443e-94	0.0974983006978515	0.113	0.081	0.0188316554287352
Osteoblast progenitors A	9.5	Tfap2b	7	2.36377717564065	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000025927	AP-2	1.67378353902018	0.45	0.027	0	1.58780722851386	0.45	0.019	0
Osteoblast progenitors A	9.5	Alx1	6	2.31752871201119	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000036602	Homeobox	1.65062315063683	0.373	0.087	0	1.56965273333998	0.373	0.021	0
Osteoblast progenitors A	9.5	Tox	16	1.8220633033386	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000041272	HMG	1.87715661297827	0.47	0.194	0	0.979706147356042	0.47	0.189	7.37651682881402e-254
Osteoblast progenitors A	9.5	Rarb	13	1.43230008785006	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000017491	THR-like	1.3434613890052	0.516	0.501	8.78967971497878e-96	1.10873450622828	0.516	0.188	0
Osteoblast progenitors A	9.5	Alx4	2	1.03039844664034	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000040310	Homeobox	1.08642367970869	0.33	0.084	0	0.997437707687779	0.33	0.037	0
Osteoblast progenitors A	9.5	Zbtb16	11	0.944138391665992	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000066687	ZBTB	1.18840443576767	0.418	0.385	4.84993101209713e-58	0.842622425649058	0.418	0.168	1.69947102376686e-219
Osteoblast progenitors A	9.5	Bnc2	13	0.586866236959308	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000028487	zf-C2H2	1.45665053297723	0.575	0.414	2.88462860492954e-228	0.329827439417068	0.575	0.404	1.5806514895018e-56
Osteoblast progenitors A	9.5	Sox5	18	0.399728735895178	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000041540	HMG	1.15433952794436	0.597	0.618	5.04932785852818e-109	0.430158691492335	0.597	0.441	4.60313822652541e-60
Osteoblast progenitors A	9.5	Prrx1	14	0.374243341597689	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000026586	Homeobox	1.22968004958878	0.49	0.452	6.58496255140062e-91	0.346751880807343	0.49	0.302	1.06120598623448e-70
Osteoblast progenitors A	9.5	Nr1d2	7	0.329148356264798	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000021775	THR-like	1.29959575239539	0.366	0.127	6.37913476721008e-297	0.251985540082915	0.366	0.255	3.71951268590616e-28
Osteoblast progenitors A	9.5	Pax7	5	0.271046318886823	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000028736	PAX	0.831192628381686	0.119	0.016	1.02719840178786e-196	0.595184241676592	0.119	0.031	4.96550289020997e-102
Osteoblast progenitors A	9.5	Zfhx4	17	0.246525239727149	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000025255	Homeobox	0.961271253249062	0.728	0.669	3.57635330396598e-250	0.466953516078567	0.728	0.531	2.5784582675203e-114
Osteoblast progenitors A	9.5	Alx3	3	0.229474526737673	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000014603	Homeobox	0.705725099346307	0.162	0.001	0	0.666053456583898	0.162	0.006	0
Osteoblast progenitors A	9.5	Tfap2a	10	0.167757702534424	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000021359	AP-2	0.775664549259301	0.139	0.02	7.93484381353325e-214	0.557807521404547	0.139	0.028	1.81137167077645e-160
Osteoblast progenitors A	9.5	Nr2f1	10	0.0668170727328956	E9.5:Osteoblast progenitors A_E8.5b:Paraxial mesoderm A	0.514333656218293	ENSMUSG00000069171	RXR-like	1.07439057561179	0.445	0.346	8.0395482568153e-94	0.227187033196592	0.445	0.33	3.83571245958025e-24
