celltype	emergence_time	key_TF	times_on_this_list	determined_score	edge	edge_weight	TF_family	avg_logFC_1	pct_1_1	pct_2_1	p_val_adj_1	avg_logFC_2	pct_1_2	pct_2_2	p_val_adj_2
notochord	hpfS12	jund	8	-0.883486933139547	S12:notochord_S11:marginal zone	0.953956834532374	TF_bZIP	0.779377291874164	0.113	0.015	1.17142721585108e-09	0.868697291310899	0.113	0.011	3.21086811680579e-18
notochord	hpfS12	jund	8	-0.883486933139547	S12:notochord_S11:marginal zone	0.953956834532374	TF_bZIP	0.779377291874164	0.113	0.015	1.17142721585108e-09	0.868697291310899	0.113	0.011	3.21086811680579e-18
notochord	hpfS12	tcf3	3	-1.71496874902956	S12:notochord_S11:marginal zone	0.953956834532374	bHLH	0.39635989163934	0.718	0.504	0.000340636976787904	0.474148206834218	0.718	0.641	0.000205840878549915
presomitic mesoderm	hpfS12	msgn1	2	1.32577575815771	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	bHLH	1.56936285044834	0.595	0.079	4.44945605611536e-154	0.773894725392964	0.595	0.253	1.0330997076348e-58
presomitic mesoderm	hpfS12	foxc2	3	1.2922898377855	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	Fork_head	0.431353515792235	0.65	0.283	5.44767070854549e-47	2.11858954764622	0.65	0.084	3.10907284631565e-184
presomitic mesoderm	hpfS12	myf5	2	0.727946840331274	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	bHLH	1.01974954407739	0.348	0.134	1.2800938412826e-34	0.869655354995986	0.348	0.219	1.07289367424901e-13
presomitic mesoderm	hpfS12	foxc1	3	0.422785851546299	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	Fork_head	0.474138575432735	0.468	0.141	1.07115168766645e-50	1.23916256793928	0.468	0.092	5.27140854525182e-91
presomitic mesoderm	hpfS12	meox2	2	0.180607719498333	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	Homeobox	0.620389056621095	0.206	0.024	2.050803814247e-40	0.831726505728227	0.206	0.02	1.54793953402367e-40
presomitic mesoderm	hpfS12	snai1	6	-0.251787829525369	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	zf-C2H2	0.429747462302372	0.326	0.12	1.51353714320987e-25	0.650738843997207	0.326	0.168	3.12897315599028e-17
presomitic mesoderm	hpfS12	zeb1	7	-0.289052504627341	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	zf-C2H2	0.482687705203389	0.163	0.036	4.62959654200936e-21	0.551228855730333	0.163	0.066	6.03192703123763e-10
presomitic mesoderm	hpfS12	meis3	3	-0.32521005035417	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	Homeobox	0.116426235130078	0.298	0.146	2.13428749058037e-10	0.959851529712095	0.298	0.07	4.16934546184938e-44
presomitic mesoderm	hpfS12	id2	9	-0.32849430129928	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	bHLH	0.422037483794936	0.229	0.068	4.5368987882884e-23	0.587048872011669	0.229	0.059	3.97659983723303e-26
presomitic mesoderm	hpfS12	gata2	14	-0.405004990642898	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	zf-GATA	0.324631526562186	0.329	0.136	8.1652123671583e-21	0.632044173442598	0.329	0.15	1.24330088731586e-20
presomitic mesoderm	hpfS12	six4	2	-0.49801831629663	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	Homeobox	0.367700490520797	0.239	0.079	9.8357684738794e-21	0.491408144815879	0.239	0.129	7.7895985741084e-09
presomitic mesoderm	hpfS12	mespb	3	-0.760536420489643	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	bHLH	0.305547164762543	0.153	0.041	4.61668324466645e-16	0.316702060240318	0.153	0.082	0.00104082082254566
presomitic mesoderm	hpfS12	tcf3	3	-1.09130159408378	S12:presomitic mesoderm_S11:marginal zone	0.780225287575772	bHLH	0.0743590432275711	0.694	0.504	0.0139641526523761	0.28150170401982	0.694	0.584	6.99560416011017e-07
tail bud	hpfS12	hoxc10	5	2.33956118279059	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	1.13415193945337	0.232	0.019	1.15774906563885e-49	1.06608548730061	0.232	0.032	5.29569302687377e-53
tail bud	hpfS12	cdx1	2	2.05248875739211	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.76133265492589	0.471	0.124	1.39827862865615e-56	1.28681577035034	0.471	0.114	1.0595224856743e-96
tail bud	hpfS12	hoxd4	6	1.52561560780412	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.974821570089627	0.287	0.032	8.43655074049907e-57	0.762324710359232	0.287	0.075	2.09010493840994e-42
tail bud	hpfS12	cdx4	4	0.931436356192032	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.48284572875074	0.587	0.273	9.47656575566368e-32	0.929580168480927	0.587	0.261	1.23683091426481e-67
tail bud	hpfS12	cdx2	3	0.414619975206882	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.246667684216587	0.447	0.207	8.99358094512953e-17	0.876510254835548	0.447	0.162	4.0411408386426e-55
tail bud	hpfS12	hoxc8	3	0.402613300151739	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.593416520143716	0.129	0.01	1.84591698242203e-25	0.510537739550714	0.129	0.019	2.37709039865203e-25
tail bud	hpfS12	hoxa7	5	0.391346321700006	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.526392211925091	0.134	0.021	2.28962483014248e-19	0.57345272035404	0.134	0.023	3.58969943710856e-24
tail bud	hpfS12	vegt	4	0.266551537524022	S12:tail bud_S11:marginal zone	0.792427229205601	T-box	0.247640070084614	0.584	0.351	6.70013179317013e-12	0.790231484391017	0.584	0.365	1.79371648086706e-38
tail bud	hpfS12	tfap2c	10	0.17750619504027	S12:tail bud_S11:marginal zone	0.792427229205601	AP-2	0.22622579370315	0.215	0.112	8.19231671575979e-05	0.76112517395546	0.215	0.094	9.67510450434783e-15
tail bud	hpfS12	hoxd3	3	0.140946543805283	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.558256483334585	0.122	0.013	2.75298970726155e-21	0.39625334333946	0.122	0.046	3.52343609247873e-08
tail bud	hpfS12	etv1	6	0.109446625153403	S12:tail bud_S11:marginal zone	0.792427229205601	ETS	0.393353810050577	0.663	0.354	1.96933073580145e-21	0.5488691852594	0.663	0.462	1.5139594637993e-26
tail bud	hpfS12	msx2	2	-0.215094257038772	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.233497225088356	0.11	0.031	1.3953164510625e-08	0.527498997330769	0.11	0.018	4.77188377092465e-20
tail bud	hpfS12	irf6	6	-0.293741297228838	S12:tail bud_S11:marginal zone	0.792427229205601	IRF	0.222919675460338	0.402	0.185	2.1295764562343e-15	0.493159601421095	0.402	0.236	9.05751455185303e-17
tail bud	hpfS12	irf6	6	-0.293741297228838	S12:tail bud_S11:marginal zone	0.792427229205601	IRF	0.222919675460338	0.402	0.185	2.1295764562343e-15	0.493159601421095	0.402	0.236	9.05751455185303e-17
tail bud	hpfS12	sp5	4	-0.332870432769654	S12:tail bud_S11:marginal zone	0.792427229205601	zf-C2H2	0.205779900692422	0.199	0.061	1.03680263279629e-15	0.488373542327173	0.199	0.062	5.01541713319699e-22
tail bud	hpfS12	hes4	9	-0.342210205921622	S12:tail bud_S11:marginal zone	0.792427229205601	bHLH	0.130065336655743	0.18	0.077	6.42700080795664e-07	0.561397138611363	0.18	0.061	1.06997361447912e-17
tail bud	hpfS12	arid3a	2	-0.490258916068886	S12:tail bud_S11:marginal zone	0.792427229205601	ARID	0.23011387969329	0.252	0.097	7.52466856424946e-14	0.372536507815276	0.252	0.145	5.20422946293651e-07
tail bud	hpfS12	tcf12	2	-0.511811307298474	S12:tail bud_S11:marginal zone	0.792427229205601	bHLH	0.142664875450022	0.267	0.105	1.34782395530926e-13	0.450677915284523	0.267	0.106	4.88183748903334e-21
tail bud	hpfS12	sall1	6	-0.580016657790378	S12:tail bud_S11:marginal zone	0.792427229205601	zf-C2H2	0.20860664997865	0.587	0.307	6.54172320586891e-15	0.343116183298517	0.587	0.456	1.79064734850186e-08
tail bud	hpfS12	tgif2	1	-0.721378188515866	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.264731237210782	0.239	0.063	1.14946927899891e-23	0.20358985982563	0.239	0.159	0.0269026363934358
tail bud	hpfS12	rcor1	2	-0.724036358287609	S12:tail bud_S11:marginal zone	0.792427229205601	MYB	0.215765058835901	0.181	0.071	5.04622044461515e-09	0.252763442072001	0.181	0.105	0.00216370573989612
tail bud	hpfS12	sebox	3	-0.778826634365946	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.0873821813752008	0.124	0.055	0.00151250574633409	0.354150287463125	0.124	0.05	1.20056659992278e-07
tail bud	hpfS12	ets2	5	-0.808198692674751	S12:tail bud_S11:marginal zone	0.792427229205601	ETS	0.153046672006387	0.295	0.124	3.9659179453464e-13	0.269239579614457	0.295	0.182	4.1334962882618e-06
tail bud	hpfS12	msx1	4	-0.887641383324466	S12:tail bud_S11:marginal zone	0.792427229205601	Homeobox	0.147494711245294	0.134	0.043	1.10058689164737e-08	0.229237982418945	0.134	0.073	0.0138578166126221
tail bud	hpfS12	ybx1	4	-0.989154212352956	S12:tail bud_S11:marginal zone	0.792427229205601	CSD	0.148938504106828	0.887	0.797	7.97792994528553e-07	0.169282210843855	0.887	0.854	4.37556663391596e-06
tail bud	hpfS12	tox4	3	-1.07689385912224	S12:tail bud_S11:marginal zone	0.792427229205601	HMG	0.0302771923320928	0.233	0.104	6.63579067533513e-08	0.241627012297151	0.233	0.15	0.0106516952120409
cement gland primordium	hpfS13	pitx1	3	0.899470772853663	S13:cement gland primordium_S12:goblet cell	0.997183098591549	Homeobox	1.39422091353307	0.319	0.032	2.31521307037413e-09	1.58713550724744	0.319	0.011	4.57124220423616e-09
cement gland primordium	hpfS13	crx	5	0.591148092671169	S13:cement gland primordium_S12:goblet cell	0.997183098591549	TF_Otx	1.22608175760351	0.33	0.073	2.92032212934294e-05	1.63922088418037	0.33	0.017	9.22721673755979e-09
cement gland primordium	hpfS13	otx2	6	-0.199970634284544	S13:cement gland primordium_S12:goblet cell	0.997183098591549	TF_Otx	1.12471551632503	0.396	0.081	2.81463369460829e-07	1.36785301546587	0.396	0.029	2.0374825469661e-10
cement gland primordium	hpfS13	pitx2	4	-1.29064823124029	S13:cement gland primordium_S12:goblet cell	0.997183098591549	Homeobox	0.906609131669048	0.187	0.02	0.00105988191707389	1.0898831876457	0.187	0	0.000111507971565812
early neuron	hpfS13	neurog1	2	1.58908172031197	S13:early neuron_S12:neuroectoderm	0.95433127344957	bHLH	2.37426990681021	0.852	0.123	4.52791796120994e-212	3.11280859302348	0.852	0.022	0
early neuron	hpfS13	neurod1	3	1.3178183226899	S13:early neuron_S12:neuroectoderm	0.95433127344957	bHLH	2.48526040174241	0.488	0.017	2.47441006632622e-233	2.52893236097653	0.488	0.004	7.9084463862407e-285
early neuron	hpfS13	neurod4	2	1.13125967398995	S13:early neuron_S12:neuroectoderm	0.95433127344957	bHLH	2.2753250960039	0.607	0.042	8.36612831280786e-219	2.46529872148143	0.607	0.011	0
early neuron	hpfS13	nhlh1	1	0.862221730252039	S13:early neuron_S12:neuroectoderm	0.95433127344957	bHLH	2.13126144255842	0.41	0.016	3.64153809211453e-185	2.1862132030987	0.41	0.002	9.2558217693813e-242
early neuron	hpfS13	myt1	6	0.449332906901353	S13:early neuron_S12:neuroectoderm	0.95433127344957	zf-C2HC	1.84961592319591	0.816	0.355	2.04048279815151e-89	1.82938354801746	0.816	0.232	1.42580574419555e-114
early neuron	hpfS13	prdm14	3	0.114704637532799	S13:early neuron_S12:neuroectoderm	0.95433127344957	zf-C2H2	1.33762846876427	0.34	0.17	4.83206925173847e-13	1.87510968768095	0.34	0.009	4.69404954611001e-157
early neuron	hpfS13	ebf2	3	-0.207805987507667	S13:early neuron_S12:neuroectoderm	0.95433127344957	COE	1.33210856985764	0.209	0.015	1.87750476550789e-67	1.34321232794561	0.209	0.005	2.09456876420893e-95
early neuron	hpfS13	nfe2l3	2	-0.406333739078943	S13:early neuron_S12:neuroectoderm	0.95433127344957	TF_bZIP	1.16233188350565	0.287	0.12	2.48484089344355e-13	1.21219221346999	0.287	0.048	3.8124849631226e-44
early neuron	hpfS13	lhx1	6	-0.690722029319688	S13:early neuron_S12:neuroectoderm	0.95433127344957	Homeobox	1.02041996942504	0.107	0.027	9.89891637372699e-08	0.90494016594521	0.107	0.015	2.9742264560847e-16
early neuron	hpfS13	rcor2	2	-0.740976848089443	S13:early neuron_S12:neuroectoderm	0.95433127344957	MYB	1.06138360899413	0.336	0.22	2.61311256438209e-05	0.772687576951536	0.336	0.161	3.44932502117277e-09
early neuron	hpfS13	jund	8	-1.00739315130364	S13:early neuron_S12:neuroectoderm	0.95433127344957	TF_bZIP	0.793701159853343	0.123	0.041	2.88830856316673e-05	0.643902983388973	0.123	0.035	7.86879771458125e-07
early neuron	hpfS13	jund	8	-1.00739315130364	S13:early neuron_S12:neuroectoderm	0.95433127344957	TF_bZIP	0.793701159853343	0.123	0.041	2.88830856316673e-05	0.643902983388973	0.123	0.035	7.86879771458125e-07
early neuron	hpfS13	tfap2c	10	-1.08104440168743	S13:early neuron_S12:neuroectoderm	0.95433127344957	AP-2	0.533010498694991	0.553	0.431	0.000234841780319254	0.828675379384756	0.553	0.235	3.01364971598357e-23
early neuron	hpfS13	sfpq	2	-1.3301428346912	S13:early neuron_S12:neuroectoderm	0.95433127344957	Others	0.423691761300394	0.746	0.774	3.79811654199442e-06	0.541863550051271	0.746	0.57	2.0136283978744e-12
neural crest	hpfS13	tfap2b	2	1.13876647063245	S13:neural crest_S12:neuroectoderm	0.916666666666667	AP-2	2.21145136863701	0.527	0.058	1.44702290791096e-254	2.29848892885894	0.527	0.028	4.58490183608259e-247
neural crest	hpfS13	twist1	4	1.13309786956511	S13:neural crest_S12:neuroectoderm	0.916666666666667	bHLH	2.13606715312552	0.387	0.047	1.63512103724011e-167	2.36153945604614	0.387	0.003	8.05698596712676e-207
neural crest	hpfS13	sox9	5	1.04238651691929	S13:neural crest_S12:neuroectoderm	0.916666666666667	HMG	1.67886338891377	0.667	0.167	1.21307599941865e-203	2.67137252529493	0.667	0.031	0
neural crest	hpfS13	sox8	1	0.879125738082128	S13:neural crest_S12:neuroectoderm	0.916666666666667	HMG	1.93646350169761	0.453	0.074	1.69696517659315e-172	2.22064969711126	0.453	0.013	3.9777980154745e-227
neural crest	hpfS13	snai2	3	0.722607836021582	S13:neural crest_S12:neuroectoderm	0.916666666666667	zf-C2H2	1.8024016787923	0.439	0.053	2.31676324643822e-190	2.14413479169628	0.439	0.005	2.84730762553624e-235
neural crest	hpfS13	tfap2c	10	-0.0594698339260053	S13:neural crest_S12:neuroectoderm	0.916666666666667	AP-2	0.860689612422813	0.759	0.431	7.04366551781739e-90	2.01550859777725	0.759	0.098	1.03716365250364e-292
neural crest	hpfS13	sox10	3	-0.232763200169232	S13:neural crest_S12:neuroectoderm	0.916666666666667	HMG	1.33569894225058	0.172	0.014	5.2286704007214e-79	1.34896272313288	0.172	0.002	1.61270746186278e-84
neural crest	hpfS13	tfap2a	4	-0.475266758733313	S13:neural crest_S12:neuroectoderm	0.916666666666667	AP-2	0.657069217685034	0.419	0.302	4.70415114595588e-15	1.66990189222672	0.419	0.044	1.40687635794036e-151
neural crest	hpfS13	hes4	9	-0.694284660477533	S13:neural crest_S12:neuroectoderm	0.916666666666667	bHLH	0.822103613675235	0.647	0.502	6.91275854205151e-46	1.23373943126114	0.647	0.228	2.43580805525899e-115
neural crest	hpfS13	msx2	2	-0.797980271862984	S13:neural crest_S12:neuroectoderm	0.916666666666667	Homeobox	0.846016884476945	0.203	0.092	7.39765073126897e-17	1.07783963193112	0.203	0.032	3.84681516333326e-52
neural crest	hpfS13	snai1	6	-0.994419728110918	S13:neural crest_S12:neuroectoderm	0.916666666666667	zf-C2H2	0.660984292882152	0.225	0.151	1.15032301912982e-05	0.99746594035075	0.225	0.05	3.24610157411462e-45
neural crest	hpfS13	irf6	6	-1.66179997794057	S13:neural crest_S12:neuroectoderm	0.916666666666667	IRF	0.0811244326218432	0.176	0.315	0.000513522409285186	0.678893562698893	0.176	0.058	1.08665667068451e-19
neural crest	hpfS13	irf6	6	-1.66179997794057	S13:neural crest_S12:neuroectoderm	0.916666666666667	IRF	0.0811244326218432	0.176	0.315	0.000513522409285186	0.678893562698893	0.176	0.058	1.08665667068451e-19
neural plate anterior	hpfS13	rax	3	2.32387373689747	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	Homeobox	1.55750694316541	0.48	0.136	1.00017559164087e-146	2.40557810953309	0.48	0.007	3.59289615988414e-233
neural plate anterior	hpfS13	foxd1	3	0.988803033839395	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	Fork_head	1.21410744171369	0.22	0.061	1.86419440489211e-54	1.33487598482602	0.22	0.013	1.74269340779963e-80
neural plate anterior	hpfS13	pax6	4	0.8963360232169	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	PAX	1.22210720724737	0.649	0.24	5.85861653161749e-167	1.22288391681288	0.649	0.148	1.41951789073357e-161
neural plate anterior	hpfS13	nr2f2	3	0.566842151126265	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	RXR-like	1.23010696420789	0.254	0.077	1.2522900499164e-60	0.848225858682725	0.254	0.061	1.25491312455444e-47
neural plate anterior	hpfS13	sall2	7	0.481592315195549	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	zf-C2H2	1.24901158269532	0.633	0.308	4.65238482727661e-138	0.731250505601812	0.633	0.254	2.77957825667672e-77
neural plate anterior	hpfS13	foxn4	5	0.310159095041613	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	Fork_head	0.967204293921235	0.15	0.018	2.38664003513777e-64	0.876736865582769	0.15	0.013	2.45960128208135e-47
neural plate anterior	hpfS13	nr2f5	4	0.268755475160523	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	RXR-like	1.21949231016824	0.291	0.076	2.51678513560855e-82	0.530530905302267	0.291	0.128	8.42854403899491e-23
neural plate anterior	hpfS13	otx2	6	0.197063711336008	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	TF_Otx	0.741206473541936	0.33	0.277	4.4395697114268e-08	1.02043584598942	0.33	0.073	3.5754649321441e-70
neural plate anterior	hpfS13	fezf1	3	0.11657541046906	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	zf-C2H2	0.785814621810705	0.142	0.019	3.54696102334951e-57	0.87813959348283	0.142	0.001	5.59899710935449e-60
neural plate anterior	hpfS13	zeb1	7	-0.0943963416644442	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	zf-C2H2	0.901336802366822	0.228	0.085	8.46570889368786e-38	0.506829443382158	0.228	0.087	1.64180403394503e-21
neural plate anterior	hpfS13	hes1	6	-0.231416152774312	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	bHLH	0.753809027688322	0.179	0.059	3.76358320189766e-32	0.530605333804753	0.179	0.059	4.73158458242914e-21
neural plate anterior	hpfS13	mycn	6	-0.488264733886762	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	bHLH	0.831708268681873	0.218	0.111	2.01342512087356e-20	0.15324222624755	0.218	0.136	0.00205799248801588
neural plate anterior	hpfS13	hesx1	6	-0.4905109131572	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	Homeobox	0.0123700774025752	0.155	0.258	0.000134671389966517	1.12609347622636	0.155	0.005	3.474326673611e-60
neural plate anterior	hpfS13	zic2	3	-0.513240208521691	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	zf-C2H2	0.492003588572361	0.473	0.441	2.41309925059402e-09	0.52994970085444	0.473	0.239	6.90418841494237e-33
neural plate anterior	hpfS13	sox2	13	-0.852198739040704	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	HMG	0.246499826274128	0.807	0.715	2.85699087237615e-13	0.446573850314008	0.807	0.488	1.17724538548243e-45
neural plate anterior	hpfS13	sub1	2	-1.03391668012205	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	PC4	0.308585190077037	0.626	0.666	4.90869413128772e-07	0.171293089689642	0.626	0.48	0.000135180377379385
neural plate anterior	hpfS13	hmgb1	2	-1.19705660765494	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	HMG	0.182592959894909	0.869	0.883	1.91510646196298e-09	0.140487539129408	0.869	0.782	0.000520158089736956
neural plate anterior	hpfS13	creb1	1	-1.24900057546068	S13:neural plate anterior_S12:neuroectoderm	0.926526082130966	TF_bZIP	0.0811000059719083	0.17	0.284	0.000645152410432095	0.203742043748305	0.17	0.098	0.000867574331795642
neural plate posterior	hpfS13	irx3	6	1.23074621249151	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	Homeobox	0.915644411080944	0.248	0.127	9.49015591223063e-22	1.29522077752156	0.248	0.023	3.11554494167932e-84
neural plate posterior	hpfS13	nkx6-2	2	0.244440340721548	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	Homeobox	0.600513721991305	0.128	0.067	3.91271016006801e-06	0.905593798221556	0.128	0.017	6.70684705834368e-34
neural plate posterior	hpfS13	hoxd4	6	0.168050450418491	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	Homeobox	0.686801602912703	0.103	0.035	1.09530419472443e-13	0.779819746512367	0.103	0.014	1.07252841222454e-25
neural plate posterior	hpfS13	mycn	6	0.161126411069394	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	bHLH	1.0377918442152	0.208	0.111	9.20576743068877e-16	0.472055239571235	0.208	0.147	0.0348735685334802
neural plate posterior	hpfS13	sall2	7	0.0552159366619969	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	zf-C2H2	1.08414124130011	0.47	0.308	7.22468745133212e-44	0.360965177953751	0.47	0.357	4.74046675089544e-08
neural plate posterior	hpfS13	sox2	13	-0.60715863180419	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	HMG	0.338115504459302	0.797	0.715	2.63809887407901e-20	0.560810180343827	0.797	0.518	1.12889219258214e-52
neural plate posterior	hpfS13	etv1	6	-1.25242071955874	S13:neural plate posterior_S12:neuroectoderm	0.95415028684938	ETS	0.019571529467233	0.278	0.49	1.45405042680585e-08	0.40295949735206	0.278	0.205	0.00419120824948449
placodal area	hpfS13	pax8	3	1.26344479801095	S13:placodal area_S12:surface ectoderm	0.912348815221454	PAX	1.3695372682576	0.234	0.038	1.26678708259516e-89	1.49229750163193	0.234	0.019	3.48150448511986e-55
placodal area	hpfS13	pax6	4	1.24304167171626	S13:placodal area_S12:surface ectoderm	0.912348815221454	PAX	1.24542842712956	0.218	0.048	2.66596252870894e-64	1.60086314081709	0.218	0.009	1.32745223923633e-57
placodal area	hpfS13	sox9	5	0.939953229810461	S13:placodal area_S12:surface ectoderm	0.912348815221454	HMG	1.21685969944996	0.165	0.07	8.53065447514407e-20	1.35211052246104	0.165	0.024	3.17366166479944e-29
placodal area	hpfS13	sox2	13	0.291915682788794	S13:placodal area_S12:surface ectoderm	0.912348815221454	HMG	0.770606916065443	0.397	0.261	5.57049214078107e-25	1.21527087634247	0.397	0.108	4.25299965082799e-58
placodal area	hpfS13	six1	6	0.0224654760398672	S13:placodal area_S12:surface ectoderm	0.912348815221454	Homeobox	0.778853362444001	0.158	0.05	1.34573631387985e-29	0.959620979025566	0.158	0.009	4.84139700998714e-37
placodal area	hpfS13	pitx1	3	-0.155376302780826	S13:placodal area_S12:surface ectoderm	0.912348815221454	Homeobox	0.668901982539615	0.115	0.035	2.21322620845576e-20	0.9092334516764	0.115	0.003	1.91636686449438e-28
placodal area	hpfS13	nr2f5	4	-0.428353487540163	S13:placodal area_S12:surface ectoderm	0.912348815221454	RXR-like	0.986766697045495	0.181	0.045	4.81238747388543e-47	0.332810018603852	0.181	0.109	0.0174229196699669
placodal area	hpfS13	znf608	2	-0.837107240285926	S13:placodal area_S12:surface ectoderm	0.912348815221454	Others	0.51322772051656	0.169	0.117	0.00499592305145001	0.443472485099529	0.169	0.072	2.70217290124099e-08
placodal area	hpfS13	tox3	5	-1.14020563942663	S13:placodal area_S12:surface ectoderm	0.912348815221454	HMG	0.114596967066188	0.134	0.253	5.07342326721915e-06	0.574238462887154	0.134	0.037	6.70106771869216e-13
placodal area	hpfS13	myt1	6	-1.19977818833279	S13:placodal area_S12:surface ectoderm	0.912348815221454	zf-C2HC	0.0897653153578228	0.119	0.203	0.00689435882834295	0.545053663231876	0.119	0.041	8.33638582801622e-08
anterior placodal area	hpfS14	pitx1	3	1.17791662234357	S14:anterior placodal area_S13:placodal area	0.978093935174692	Homeobox	0.800868086059506	0.518	0.115	7.0077321623293e-50	1.5274991908966	0.518	0.06	3.08104460788986e-65
anterior placodal area	hpfS14	pax6	4	0.956821697936091	S14:anterior placodal area_S13:placodal area	0.978093935174692	PAX	0.420823205163632	0.529	0.218	8.99272576075275e-20	1.97457771966438	0.529	0.025	2.1172599062306e-80
anterior placodal area	hpfS14	pitx2	4	0.757483198983412	S14:anterior placodal area_S13:placodal area	0.978093935174692	Homeobox	0.698800251527289	0.469	0.089	5.00468209482623e-49	1.30698980558439	0.469	0.074	1.94868721984471e-52
anterior placodal area	hpfS14	hes4	9	0.439957536757701	S14:anterior placodal area_S13:placodal area	0.978093935174692	bHLH	0.584275154829942	0.706	0.276	6.87268712196538e-33	1.20504333753742	0.706	0.286	4.53752986380291e-47
anterior placodal area	hpfS14	tp63	2	0.168648069837823	S14:anterior placodal area_S13:placodal area	0.978093935174692	P53	0.614704828034163	0.515	0.122	5.73278159343037e-44	0.896623009865744	0.515	0.181	7.52748944629747e-29
anterior placodal area	hpfS14	dmrta1	3	-0.277895603874811	S14:anterior placodal area_S13:placodal area	0.978093935174692	DM	0.135443578473828	0.248	0.099	4.35905028449922e-07	1.30220071103687	0.248	0.003	1.24257545741105e-34
anterior placodal area	hpfS14	hesx1	6	-0.513445637268863	S14:anterior placodal area_S13:placodal area	0.978093935174692	Homeobox	0.0767723917516947	0.259	0.104	1.67787513799143e-07	1.1812247264011	0.259	0.006	4.57342610390529e-35
anterior placodal area	hpfS14	emx1	3	-0.547560921467151	S14:anterior placodal area_S13:placodal area	0.978093935174692	Homeobox	0.334907159746163	0.212	0.051	2.13944138680363e-15	0.703721781842957	0.212	0.045	9.149638453576e-14
anterior placodal area	hpfS14	grhl3	4	-0.620796443282714	S14:anterior placodal area_S13:placodal area	0.978093935174692	CP2	0.29947481737124	0.144	0.048	1.80770779743134e-05	0.695765436219508	0.144	0.017	9.50407967407859e-12
anterior placodal area	hpfS14	dlx5	6	-1.54112851996506	S14:anterior placodal area_S13:placodal area	0.978093935174692	Homeobox	0.00822183298698231	0.498	0.265	0.000208123814963629	0.330078412837725	0.498	0.342	0.00177941141918148
epidermal	hpfS14	tbx3	3	0.507553541962102	S14:epidermal_S13:surface ectoderm	0.981432091564782	T-box	0.257308388810608	0.475	0.181	3.34718377473585e-30	0.771235177688075	0.475	0.227	2.67591221414708e-07
epidermal	hpfS14	tp63	2	0.0298155614306717	S14:epidermal_S13:surface ectoderm	0.981432091564782	P53	0.0376203992770368	0.709	0.402	8.54055780305557e-07	1.04722863835118	0.709	0.33	1.91139804624474e-23
epidermal	hpfS14	hoxa7	5	-0.537369103392774	S14:epidermal_S13:surface ectoderm	0.981432091564782	Homeobox	0.132926175582826	0.192	0.04	1.37328016335154e-24	0.51594748159023	0.192	0.049	0.0319826354574162
